state,county, TOT_MALE,TOT_FEMALE,%  TOT_MALE,% TOT_FEMALE,fips
Montana,Chouteau,2872,2873,49.99129678,50.00870322,30015
Montana,Custer,5806,5780,50.11220438,49.88779562,30017
Montana,Daniels,901,846,51.57412707,48.42587293,30019
Montana,Dawson,4472,4208,51.52073733,48.47926267,30021
Montana,Deer Lodge,4878,4253,53.42240718,46.57759282,30023
Montana,Fallon,1479,1441,50.65068493,49.34931507,30025
Montana,Fergus,5698,5415,51.27328354,48.72671646,30027
Montana,Flathead,50896,51210,49.84623822,50.15376178,30029
Montana,Gallatin,58096,53780,51.92892131,48.07107869,30031
Montana,Garfield,639,629,50.39432177,49.60567823,30033
Montana,Glacier,6658,7089,48.43238525,51.56761475,30035
Montana,Golden Valley,413,413,50,50,30037
Montana,Granite,1723,1655,51.00651273,48.99348727,30039
Montana,Hill,8216,8131,50.25998654,49.74001346,30041
Montana,Jefferson,6111,5986,50.51665702,49.48334298,30043
Montana,Judith Basin,1009,943,51.69057377,48.30942623,30045
Montana,Lake,14927,15323,49.34545455,50.65454545,30047
Montana,Lewis and Clark,33960,34740,49.43231441,50.56768559,30049
Montana,Liberty,1172,1258,48.23045267,51.76954733,30051
Montana,Lincoln,9985,9809,50.44457917,49.55542083,30053
Montana,Madison,4692,4076,53.51277372,46.48722628,30057
Montana,McCone,860,815,51.34328358,48.65671642,30055
Montana,Meagher,943,923,50.53590568,49.46409432,30059
Montana,Mineral,2200,2116,50.97312326,49.02687674,30061
Montana,Missoula,59514,59277,50.09975503,49.90024497,30063
Montana,Musselshell,2342,2309,50.35476242,49.64523758,30065
Montana,Park,8436,8300,50.40630975,49.59369025,30067
Montana,Petroleum,279,234,54.38596491,45.61403509,30069
Montana,Phillips,2047,2027,50.24545901,49.75454099,30071
Montana,Pondera,2975,2997,49.8158071,50.1841929,30073
Montana,Powder River,850,866,49.53379953,50.46620047,30075
Montana,Powell,4351,2617,62.44259472,37.55740528,30077
Montana,Prairie,553,534,50.87396504,49.12603496,30079
Montana,Ravalli,21410,21762,49.59232836,50.40767164,30081
Montana,Richland,5694,5219,52.17630349,47.82369651,30083
Montana,Roosevelt,5528,5531,49.98643639,50.01356361,30085
Montana,Rosebud,4564,4499,50.3586009,49.6413991,30087
Montana,Sanders,6070,5774,51.24957785,48.75042215,30089
Montana,Sheridan,1735,1689,50.67172897,49.32827103,30091
Montana,Silver Bow,17567,17426,50.20146887,49.79853113,30093
Montana,Stillwater,4882,4652,51.20620936,48.79379064,30095
Montana,Sweet Grass,1895,1815,51.07816712,48.92183288,30097
Montana,Teton,3032,3130,49.20480364,50.79519636,30099
Montana,Toole,2711,2142,55.86235318,44.13764682,30101
Montana,Treasure,340,339,50.0736377,49.9263623,30103
Montana,Valley,3727,3710,50.1142934,49.8857066,30105
Montana,Wheatland,1151,1085,51.47584973,48.52415027,30107
Montana,Wibaux,535,499,51.74081238,48.25918762,30109
Montana,Yellowstone,78729,81408,49.16352873,50.83647127,30111
Nebraska,Adams,15706,15805,49.842912,50.157088,31001
Nebraska,Antelope,3184,3152,50.25252525,49.74747475,31003
Nebraska,Arthur,230,235,49.46236559,50.53763441,31005
Nebraska,Banner,350,380,47.94520548,52.05479452,31007
Nebraska,Blaine,240,236,50.42016807,49.57983193,31009
Nebraska,Boone,2623,2616,50.06680664,49.93319336,31011
Nebraska,Box Butte,5356,5416,49.72150019,50.27849981,31013
Nebraska,Boyd,981,974,50.17902813,49.82097187,31015
Nebraska,Brown,1450,1523,48.77228389,51.22771611,31017
Nebraska,Buffalo,24823,24792,50.03124055,49.96875945,31019
Nebraska,Burt,3220,3268,49.63008631,50.36991369,31021
Nebraska,Butler,4074,3984,50.55845123,49.44154877,31023
Nebraska,Cass,13179,12980,50.38036622,49.61963378,31025
Nebraska,Cedar,4275,4171,50.61567606,49.38432394,31027
Nebraska,Chase,1970,2007,49.53482525,50.46517475,31029
Nebraska,Cherry,2921,2840,50.70300295,49.29699705,31031
Nebraska,Cheyenne,4682,4628,50.29001074,49.70998926,31033
Nebraska,Clay,3190,3024,51.3356936,48.6643064,31035
Nebraska,Colfax,5796,5085,53.26716294,46.73283706,31037
Nebraska,Cuming,4479,4461,50.10067114,49.89932886,31039
Nebraska,Custer,5396,5444,49.77859779,50.22140221,31041
Nebraska,Dakota,10177,9906,50.6747,49.3253,31043
Nebraska,Dawes,4348,4368,49.88526847,50.11473153,31045
Nebraska,Dawson,12326,11383,51.98869628,48.01130372,31047
Nebraska,Deuel,905,920,49.5890411,50.4109589,31049
Nebraska,Dixon,2908,2801,50.93711683,49.06288317,31051
Nebraska,Dodge,18257,18534,49.62354924,50.37645076,31053
Nebraska,Douglas,279878,287002,49.37164832,50.62835168,31055
Nebraska,Dundy,885,885,50,50,31057
Nebraska,Fillmore,2764,2763,50.0090465,49.9909535,31059
Nebraska,Franklin,1488,1535,49.22262653,50.77737347,31061
Nebraska,Frontier,1333,1275,51.11196319,48.88803681,31063
Nebraska,Furnas,2348,2367,49.79851538,50.20148462,31065
Nebraska,Gage,10735,10758,49.94649421,50.05350579,31067
Nebraska,Garden,992,905,52.29309436,47.70690564,31069
Nebraska,Garfield,992,995,49.92450931,50.07549069,31071
Nebraska,Gosper,1023,973,51.25250501,48.74749499,31073
Nebraska,Grant,349,311,52.87878788,47.12121212,31075
Nebraska,Greeley,1160,1196,49.23599321,50.76400679,31077
Nebraska,Hall,31080,30527,50.44881263,49.55118737,31079
Nebraska,Hamilton,4658,4622,50.19396552,49.80603448,31081
Nebraska,Harlan,1762,1639,51.80829168,48.19170832,31083
Nebraska,Hayes,474,442,51.74672489,48.25327511,31085
Nebraska,Hitchcock,1413,1393,50.35637919,49.64362081,31087
Nebraska,Holt,5088,5090,49.99017489,50.00982511,31089
Nebraska,Hooker,329,353,48.24046921,51.75953079,31091
Nebraska,Howard,3281,3187,50.7266543,49.2733457,31093
Nebraska,Jefferson,3511,3586,49.47160772,50.52839228,31095
Nebraska,Johnson,3019,2115,58.80405142,41.19594858,31097
Nebraska,Kearney,3264,3280,49.87775061,50.12224939,31099
Nebraska,Keith,4046,3975,50.44258821,49.55741179,31101
Nebraska,Keya Paha,393,417,48.51851852,51.48148148,31103
Nebraska,Kimball,1816,1802,50.19347706,49.80652294,31105
Nebraska,Knox,4167,4252,49.49518945,50.50481055,31107
Nebraska,Lancaster,159223,158049,50.18501475,49.81498525,31109
Nebraska,Lincoln,17409,17776,49.47847094,50.52152906,31111
Nebraska,Logan,396,353,52.87049399,47.12950601,31113
Nebraska,Loup,315,303,50.97087379,49.02912621,31115
Nebraska,Madison,17509,17883,49.47163201,50.52836799,31119
Nebraska,McPherson,251,241,51.01626016,48.98373984,31117
Nebraska,Merrick,3875,3858,50.10991853,49.89008147,31121
Nebraska,Morrill,2405,2281,51.32309006,48.67690994,31123
Nebraska,Nance,1754,1778,49.66024915,50.33975085,31125
Nebraska,Nemaha,3479,3479,50,50,31127
Nebraska,Nuckolls,2085,2110,49.70202622,50.29797378,31129
Nebraska,Otoe,7929,8056,49.60275258,50.39724742,31131
Nebraska,Pawnee,1296,1336,49.24012158,50.75987842,31133
Nebraska,Perkins,1492,1437,50.93888699,49.06111301,31135
Nebraska,Phelps,4511,4485,50.14450867,49.85549133,31137
Nebraska,Pierce,3615,3527,50.61607393,49.38392607,31139
Nebraska,Platte,16904,16459,50.66690645,49.33309355,31141
Nebraska,Polk,2605,2673,49.3558166,50.6441834,31143
Nebraska,Red Willow,5337,5389,49.75759836,50.24240164,31145
Nebraska,Richardson,3990,3947,50.27088321,49.72911679,31147
Nebraska,Rock,685,675,50.36764706,49.63235294,31149
Nebraska,Saline,7344,7006,51.17770035,48.82229965,31151
Nebraska,Sarpy,92307,92152,50.04201476,49.95798524,31153
Nebraska,Saunders,10772,10531,50.56564803,49.43435197,31155
Nebraska,Scotts Bluff,17515,18474,48.66764845,51.33235155,31157
Nebraska,Seward,8857,8461,51.14331909,48.85668091,31159
Nebraska,Sheridan,2546,2644,49.05587669,50.94412331,31161
Nebraska,Sherman,1492,1546,49.11125741,50.88874259,31163
Nebraska,Sioux,609,578,51.30581297,48.69418703,31165
Nebraska,Stanton,3026,2944,50.68676717,49.31323283,31167
Nebraska,Thayer,2507,2532,49.75193491,50.24806509,31169
Nebraska,Thomas,370,350,51.38888889,48.61111111,31171
Nebraska,Thurston,3605,3698,49.36327537,50.63672463,31173
Nebraska,Valley,2079,2111,49.61813842,50.38186158,31175
Nebraska,Washington,10357,10310,50.11370784,49.88629216,31177
Nebraska,Wayne,4726,4677,50.26055514,49.73944486,31179
Nebraska,Webster,1758,1775,49.75941127,50.24058873,31181
Nebraska,Wheeler,411,394,51.05590062,48.94409938,31183
Nebraska,York,6742,7030,48.95440023,51.04559977,31185
Nevada,Carson City,28439,26975,51.32096582,48.67903418,32510
Nevada,Churchill,12410,12030,50.77741408,49.22258592,32001
Nevada,Clark,1112805,1118842,49.86474115,50.13525885,32003
Nevada,Douglas,24356,24111,50.25274929,49.74725071,32005
Nevada,Elko,27242,25218,51.92908883,48.07091117,32007
Nevada,Esmeralda,456,370,55.20581114,44.79418886,32009
Nevada,Eureka,1058,945,52.82076885,47.17923115,32011
Nevada,Humboldt,8749,8037,52.12081496,47.87918504,32013
Nevada,Lander,2855,2720,51.21076233,48.78923767,32015
Nevada,Lincoln,2791,2410,53.66275716,46.33724284,32017
Nevada,Lyon,28540,27268,51.13962156,48.86037844,32019
Nevada,Mineral,2235,2279,49.51262738,50.48737262,32021
Nevada,Nye,23201,22145,51.16438054,48.83561946,32023
Nevada,Pershing,4294,2372,64.41644164,35.58355836,32027
Nevada,Storey,2061,1968,51.15413254,48.84586746,32029
Nevada,Washoe,234560,231175,50.36340408,49.63659592,32031
Nevada,White Pine,5503,3972,58.07915567,41.92084433,32033
New Hampshire,Belknap,30141,30881,49.3936613,50.6063387,33001
New Hampshire,Carroll,24201,24578,49.61356321,50.38643679,33003
New Hampshire,Cheshire,37437,39056,48.94173323,51.05826677,33005
New Hampshire,Coos,16683,14906,52.81268796,47.18731204,33007
New Hampshire,Grafton,44377,45409,49.42530016,50.57469984,33009
New Hampshire,Hillsborough,206632,208615,49.76122645,50.23877355,33011
New Hampshire,Merrimack,74440,76692,49.25495593,50.74504407,33013
New Hampshire,Rockingham,153319,155857,49.58955417,50.41044583,33015
New Hampshire,Strafford,63739,66351,48.99607964,51.00392036,33017
New Hampshire,Sullivan,21297,21847,49.36259967,50.63740033,33019
New Jersey,Atlantic,128539,136890,48.42688629,51.57311371,34001
New Jersey,Bergen,454688,482004,48.54188997,51.45811003,34003
New Jersey,Burlington,219438,225946,49.2693945,50.7306055,34005
New Jersey,Camden,244608,262470,48.2387325,51.7612675,34007
New Jersey,Cape May,45218,47342,48.85263613,51.14736387,34009
New Jersey,Cumberland,77018,73954,51.0147577,48.9852423,34011
New Jersey,Essex,384964,414803,48.13451918,51.86548082,34013
New Jersey,Gloucester,141789,149619,48.65652281,51.34347719,34015
New Jersey,Hudson,336666,339395,49.7981691,50.2018309,34017
New Jersey,Hunterdon,61767,62947,49.52691759,50.47308241,34019
New Jersey,Mercer,180955,188856,48.93175162,51.06824838,34021
New Jersey,Middlesex,408929,420756,49.28725962,50.71274038,34023
New Jersey,Monmouth,302288,319066,48.64988396,51.35011604,34025
New Jersey,Morris,242781,251447,49.12327913,50.87672087,34027
New Jersey,Ocean,290366,311285,48.26153368,51.73846632,34029
New Jersey,Passaic,245542,257768,48.78544038,51.21455962,34031
New Jersey,Salem,30717,31890,49.0632038,50.9367962,34033
New Jersey,Somerset,161879,169285,48.8818229,51.1181771,34035
New Jersey,Sussex,69985,70814,49.7056087,50.2943913,34037
New Jersey,Union,272270,285797,48.78804875,51.21195125,34039
New Jersey,Warren,51787,53992,48.95773263,51.04226737,34041
New Mexico,Bernalillo,332972,345729,49.06018998,50.93981002,35001
New Mexico,Catron,1889,1689,52.79485746,47.20514254,35003
New Mexico,Chaves,32098,32591,49.61894603,50.38105397,35005
New Mexico,Cibola,13666,13080,51.09549091,48.90450909,35006
New Mexico,Colfax,6142,5968,50.71841453,49.28158547,35007
New Mexico,Curry,25643,23794,51.87005684,48.12994316,35009
New Mexico,De Baca,882,899,49.52274003,50.47725997,35011
New Mexico,Do̱a Ana,106762,110760,49.0810125,50.9189875,35013
New Mexico,Eddy,29150,28750,50.34542314,49.65457686,35015
New Mexico,Grant,13428,13918,49.10407372,50.89592628,35017
New Mexico,Guadalupe,2473,1868,56.96844045,43.03155955,35019
New Mexico,Harding,335,320,51.14503817,48.85496183,35021
New Mexico,Hidalgo,2101,2139,49.55188679,50.44811321,35023
New Mexico,Lea,35768,33843,51.38268377,48.61731623,35025
New Mexico,Lincoln,9546,10010,48.81366333,51.18633667,35027
New Mexico,Los Alamos,9705,9396,50.80885817,49.19114183,35028
New Mexico,Luna,12045,11918,50.26499186,49.73500814,35029
New Mexico,McKinley,34976,37314,48.3829022,51.6170978,35031
New Mexico,Mora,2304,2202,51.13182423,48.86817577,35033
New Mexico,Otero,34530,32251,51.70632365,48.29367635,35035
New Mexico,Quay,4029,4224,48.81861141,51.18138859,35037
New Mexico,Rio Arriba,19075,19931,48.90273291,51.09726709,35039
New Mexico,Roosevelt,9375,9368,50.01867364,49.98132636,35041
New Mexico,San Juan,61898,63145,49.50137153,50.49862847,35045
New Mexico,San Miguel,13671,13920,49.5487659,50.4512341,35047
New Mexico,Sandoval,71144,74035,49.00433258,50.99566742,35043
New Mexico,Santa Fe,72711,77345,48.45590979,51.54409021,35049
New Mexico,Sierra,5489,5479,50.04558716,49.95441284,35051
New Mexico,Socorro,8396,8339,50.17030176,49.82969824,35053
New Mexico,Taos,16164,16671,49.22795797,50.77204203,35055
New Mexico,Torrance,8264,7327,53.00493875,46.99506125,35057
New Mexico,Union,2304,1814,55.94949004,44.05050996,35059
New Mexico,Valencia,38350,38106,50.1595689,49.8404311,35061
New York,Albany,148733,158384,48.4287747,51.5712253,36001
New York,Allegany,23569,22861,50.76243808,49.23756192,36003
New York,Bronx,674900,757232,47.12554429,52.87445571,36005
New York,Broome,94240,97419,49.17066248,50.82933752,36007
New York,Cattaraugus,38148,38692,49.6460177,50.3539823,36009
New York,Cayuga,39522,37623,51.23079914,48.76920086,36011
New York,Chautauqua,63165,64774,49.37118471,50.62881529,36013
New York,Chemung,41850,42404,49.67123223,50.32876777,36015
New York,Chenango,23814,23722,50.09676876,49.90323124,36017
New York,Clinton,41527,39168,51.46167668,48.53832332,36019
New York,Columbia,30001,29915,50.07176714,49.92823286,36021
New York,Cortland,23370,24453,48.86769964,51.13230036,36023
New York,Delaware,22496,22031,50.5221551,49.4778449,36025
New York,Dutchess,146277,147441,49.80185075,50.19814925,36027
New York,Erie,444942,474777,48.3780372,51.6219628,36029
New York,Essex,19255,18045,51.62198391,48.37801609,36031
New York,Franklin,27683,22610,55.04344541,44.95655459,36033
New York,Fulton,26670,26921,49.76581889,50.23418111,36035
New York,Genesee,28611,28900,49.74874372,50.25125628,36037
New York,Greene,24854,22637,52.33412647,47.66587353,36039
New York,Hamilton,2222,2212,50.112765,49.887235,36041
New York,Herkimer,30591,31242,49.47358207,50.52641793,36043
New York,Jefferson,58764,52991,52.5828822,47.4171178,36045
New York,Kings,1223764,1359066,47.38074128,52.61925872,36047
New York,Lewis,13398,13049,50.65981019,49.34018981,36049
New York,Livingston,31760,31467,50.23170481,49.76829519,36051
New York,Madison,34933,35862,49.34388022,50.65611978,36053
New York,Monroe,358365,384109,48.2663366,51.7336634,36055
New York,Montgomery,24350,25105,49.23667981,50.76332019,36057
New York,Nassau,661427,696916,48.69366574,51.30633426,36059
New York,New York,771151,857550,47.34761015,52.65238985,36061
New York,Niagara,102493,107940,48.70576383,51.29423617,36063
New York,Oneida,114334,115243,49.80202721,50.19797279,36065
New York,Onondaga,222674,239135,48.21776968,51.78223032,36067
New York,Ontario,53826,56038,48.99330081,51.00669919,36069
New York,Orange,191531,190420,50.1454375,49.8545625,36071
New York,Orleans,20278,20334,49.93105486,50.06894514,36073
New York,Oswego,59114,58784,50.13995148,49.86004852,36075
New York,Otsego,28984,30765,48.50959849,51.49040151,36077
New York,Putnam,49406,49486,49.95955183,50.04044817,36079
New York,Queens,1105389,1173517,48.50524769,51.49475231,36081
New York,Rensselaer,78763,80679,49.39915455,50.60084545,36083
New York,Richmond,230765,245414,48.46181793,51.53818207,36085
New York,Rockland,159777,165918,49.05724681,50.94275319,36087
New York,Saratoga,113980,116183,49.52142612,50.47857388,36091
New York,Schenectady,75706,79644,48.73253943,51.26746057,36093
New York,Schoharie,15596,15501,50.15274785,49.84725215,36095
New York,Schuyler,8930,8982,49.85484591,50.14515409,36097
New York,Seneca,18005,16295,52.49271137,47.50728863,36099
New York,St. Lawrence,55194,52853,51.08332485,48.91667515,36089
New York,Steuben,47749,48047,49.84446115,50.15553885,36101
New York,Suffolk,729117,751976,49.22830639,50.77169361,36103
New York,Sullivan,38865,36633,51.47818485,48.52181515,36105
New York,Tioga,24129,24431,49.68904448,50.31095552,36107
New York,Tompkins,50524,52269,49.15120679,50.84879321,36109
New York,Ulster,88505,90094,49.55514869,50.44485131,36111
New York,Warren,31572,32693,49.12783008,50.87216992,36113
New York,Washington,31674,29523,51.75743909,48.24256091,36115
New York,Wayne,44703,45361,49.63470421,50.36529579,36117
New York,Westchester,468720,498892,48.440904,51.559096,36119
New York,Wyoming,21705,18380,54.1474367,45.8525633,36121
New York,Yates,12070,12771,48.58902621,51.41097379,36123
North Carolina,Alamance,78937,87499,47.42784013,52.57215987,37001
North Carolina,Alexander,19008,18345,50.88747892,49.11252108,37003
North Carolina,Alleghany,5528,5633,49.52961204,50.47038796,37005
North Carolina,Anson,12939,11938,52.01189854,47.98810146,37007
North Carolina,Ashe,13300,13809,49.06119739,50.93880261,37009
North Carolina,Avery,9527,7978,54.42445016,45.57554984,37011
North Carolina,Beaufort,22487,24592,47.76439602,52.23560398,37013
North Carolina,Bertie,9599,9427,50.45201303,49.54798697,37015
North Carolina,Bladen,15833,17357,47.70412775,52.29587225,37017
North Carolina,Brunswick,65301,71443,47.75419762,52.24580238,37019
North Carolina,Buncombe,124207,134896,47.93730679,52.06269321,37021
North Carolina,Burke,45182,45200,49.99004227,50.00995773,37023
North Carolina,Cabarrus,102992,108350,48.73238637,51.26761363,37025
North Carolina,Caldwell,40637,41392,49.5397969,50.4602031,37027
North Carolina,Camden,5336,5374,49.8225957,50.1774043,37029
North Carolina,Carteret,34054,35470,48.98164663,51.01835337,37031
North Carolina,Caswell,11525,11173,50.77539871,49.22460129,37033
North Carolina,Catawba,77479,81173,48.83581676,51.16418324,37035
North Carolina,Chatham,34953,38186,47.78982485,52.21017515,37037
North Carolina,Cherokee,13832,14551,48.73339675,51.26660325,37039
North Carolina,Chowan,6677,7352,47.59426901,52.40573099,37041
North Carolina,Clay,5435,5704,48.79253075,51.20746925,37043
North Carolina,Cleveland,46924,50721,48.05571202,51.94428798,37045
North Carolina,Columbus,27545,28110,49.49240859,50.50759141,37047
North Carolina,Craven,52028,50884,50.55581468,49.44418532,37049
North Carolina,Cumberland,164493,167837,49.49688563,50.50311437,37051
North Carolina,Currituck,13404,13668,49.51241135,50.48758865,37053
North Carolina,Dare,17998,18503,49.30823813,50.69176187,37055
North Carolina,Davidson,81509,85105,48.92085899,51.07914101,37057
North Carolina,Davie,20849,21884,48.78899211,51.21100789,37059
North Carolina,Duplin,28664,30192,48.70191654,51.29808346,37061
North Carolina,Durham,151221,165518,47.74309447,52.25690553,37063
North Carolina,Edgecombe,24036,27969,46.21863282,53.78136718,37065
North Carolina,Forsyth,179783,199316,47.42376002,52.57623998,37067
North Carolina,Franklin,33391,34169,49.42421551,50.57578449,37069
North Carolina,Gaston,107389,115457,48.18978128,51.81021872,37071
North Carolina,Gates,5731,5842,49.5204355,50.4795645,37073
North Carolina,Graham,4239,4245,49.96463932,50.03536068,37075
North Carolina,Granville,30635,29480,50.96065874,49.03934126,37077
North Carolina,Greene,11481,9531,54.6402056,45.3597944,37079
North Carolina,Guilford,252687,280983,47.34892349,52.65107651,37081
North Carolina,Halifax,24282,26292,48.01281291,51.98718709,37083
North Carolina,Harnett,66478,67736,49.53134546,50.46865454,37085
North Carolina,Haywood,29956,32015,48.33873909,51.66126091,37087
North Carolina,Henderson,56031,60717,47.99311337,52.00688663,37089
North Carolina,Hertford,11623,12036,49.12718204,50.87281796,37091
North Carolina,Hoke,27067,27697,49.42480462,50.57519538,37093
North Carolina,Hyde,2862,2368,54.72275335,45.27724665,37095
North Carolina,Iredell,87826,90609,49.22016421,50.77983579,37097
North Carolina,Jackson,21253,22074,49.05255383,50.94744617,37099
North Carolina,Johnston,99289,103386,48.98926853,51.01073147,37101
North Carolina,Jones,4721,4916,48.98827436,51.01172564,37103
North Carolina,Lee,30064,31388,48.92273644,51.07726356,37105
North Carolina,Lenoir,26660,29316,47.62755467,52.37244533,37107
North Carolina,Lincoln,41594,42176,49.65262027,50.34737973,37109
North Carolina,Macon,17116,18169,48.50786453,51.49213547,37113
North Carolina,Madison,10726,11037,49.28548454,50.71451546,37115
North Carolina,Martin,10657,12014,47.0071898,52.9928102,37117
North Carolina,McDowell,22711,22796,49.90660777,50.09339223,37111
North Carolina,Mecklenburg,526014,567887,48.08606995,51.91393005,37119
North Carolina,Mitchell,7393,7607,49.28666667,50.71333333,37121
North Carolina,Montgomery,13316,13955,48.8284258,51.1715742,37123
North Carolina,Moore,47539,51143,48.17393243,51.82606757,37125
North Carolina,Nash,45066,48950,47.93439415,52.06560585,37127
North Carolina,New Hanover,110744,121530,47.67817319,52.32182681,37129
North Carolina,Northampton,9597,10079,48.77515755,51.22484245,37131
North Carolina,Onslow,109144,88539,55.2116267,44.7883733,37133
North Carolina,Orange,69739,76288,47.75760647,52.24239353,37135
North Carolina,Pamlico,6412,6258,50.60773481,49.39226519,37137
North Carolina,Pasquotank,19393,20246,48.92403946,51.07596054,37139
North Carolina,Pender,31012,31150,49.88899971,50.11100029,37141
North Carolina,Perquimans,6452,6970,48.07033229,51.92966771,37143
North Carolina,Person,19115,20392,48.38383071,51.61616929,37145
North Carolina,Pitt,84481,95433,46.95632358,53.04367642,37147
North Carolina,Polk,9889,10722,47.97923439,52.02076561,37149
North Carolina,Randolph,70703,72648,49.32159525,50.67840475,37151
North Carolina,Richmond,21990,22897,48.98968521,51.01031479,37153
North Carolina,Robeson,63581,68250,48.2291722,51.7708278,37155
North Carolina,Rockingham,43698,46992,48.18392326,51.81607674,37157
North Carolina,Rowan,69730,71532,49.36217808,50.63782192,37159
North Carolina,Rutherford,32232,34594,48.23272379,51.76727621,37161
North Carolina,Sampson,31415,32211,49.37446956,50.62553044,37163
North Carolina,Scotland,17282,17528,49.64665326,50.35334674,37165
North Carolina,Stanly,30979,31096,49.90575916,50.09424084,37167
North Carolina,Stokes,22364,23103,49.18732267,50.81267733,37169
North Carolina,Surry,35001,36947,48.6476344,51.3523656,37171
North Carolina,Swain,6864,7381,48.18532819,51.81467181,37173
North Carolina,Transylvania,16539,17676,48.33844805,51.66155195,37175
North Carolina,Tyrrell,2291,1840,55.4587267,44.5412733,37177
North Carolina,Union,115992,119916,49.16831985,50.83168015,37179
North Carolina,Vance,20839,23743,46.74308017,53.25691983,37181
North Carolina,Wake,531546,560759,48.66278192,51.33721808,37183
North Carolina,Warren,9775,10032,49.35123946,50.64876054,37185
North Carolina,Washington,5630,6229,47.47449195,52.52550805,37187
North Carolina,Watauga,27936,28009,49.93475735,50.06524265,37189
North Carolina,Wayne,59930,63318,48.62553551,51.37446449,37191
North Carolina,Wilkes,33729,34828,49.19847718,50.80152282,37193
North Carolina,Wilson,38539,42916,47.31324044,52.68675956,37195
North Carolina,Yadkin,18479,19064,49.22089338,50.77910662,37197
North Carolina,Yancey,8800,9103,49.15377311,50.84622689,37199
North Dakota,Adams,1135,1159,49.47689625,50.52310375,38001
North Dakota,Barnes,5315,5227,50.41737811,49.58262189,38003
North Dakota,Benson,3555,3407,51.06291296,48.93708704,38005
North Dakota,Billings,501,418,54.51577802,45.48422198,38007
North Dakota,Bottineau,3313,3098,51.67680549,48.32319451,38009
North Dakota,Bowman,1548,1528,50.32509753,49.67490247,38011
North Dakota,Burke,1095,1005,52.14285714,47.85714286,38013
North Dakota,Burleigh,47746,47527,50.11493288,49.88506712,38015
North Dakota,Cass,91810,89706,50.57956323,49.42043677,38017
North Dakota,Cavalier,1958,1871,51.13606686,48.86393314,38019
North Dakota,Dickey,2435,2468,49.66347134,50.33652866,38021
North Dakota,Divide,1194,1089,52.29960578,47.70039422,38023
North Dakota,Dunn,2306,2026,53.23176362,46.76823638,38025
North Dakota,Eddy,1148,1165,49.63251189,50.36748811,38027
North Dakota,Emmons,1672,1623,50.74355083,49.25644917,38029
North Dakota,Foster,1594,1622,49.56467662,50.43532338,38031
North Dakota,Golden Valley,880,889,49.74561899,50.25438101,38033
North Dakota,Grand Forks,36545,34225,51.63911262,48.36088738,38035
North Dakota,Grant,1185,1189,49.915754,50.084246,38037
North Dakota,Griggs,1149,1083,51.47849462,48.52150538,38039
North Dakota,Hettinger,1218,1296,48.44868735,51.55131265,38041
North Dakota,Kidder,1268,1182,51.75510204,48.24489796,38043
North Dakota,LaMoure,2096,1966,51.60019695,48.39980305,38045
North Dakota,Logan,983,920,51.65528114,48.34471886,38047
North Dakota,McHenry,3012,2804,51.78817056,48.21182944,38049
North Dakota,McIntosh,1261,1324,48.78143133,51.21856867,38051
North Dakota,McKenzie,7277,6355,53.38174883,46.61825117,38053
North Dakota,McLean,4867,4674,51.01142438,48.98857562,38055
North Dakota,Mercer,4269,3998,51.63904681,48.36095319,38057
North Dakota,Morton,15731,15364,50.59012703,49.40987297,38059
North Dakota,Mountrail,5482,4736,53.65042083,46.34957917,38061
North Dakota,Nelson,1472,1397,51.30707564,48.69292436,38063
North Dakota,Oliver,1020,932,52.25409836,47.74590164,38065
North Dakota,Pembina,3669,3278,52.81416439,47.18583561,38067
North Dakota,Pierce,2089,1992,51.18843421,48.81156579,38069
North Dakota,Ramsey,5783,5698,50.37017681,49.62982319,38071
North Dakota,Ransom,2723,2514,51.99541722,48.00458278,38073
North Dakota,Renville,1241,1133,52.27464195,47.72535805,38075
North Dakota,Richland,8369,7870,51.53642466,48.46357534,38077
North Dakota,Rolette,7121,7180,49.79372072,50.20627928,38079
North Dakota,Sargent,2080,1790,53.74677003,46.25322997,38081
North Dakota,Sheridan,677,672,50.18532246,49.81467754,38083
North Dakota,Sioux,2173,2185,49.86232217,50.13767783,38085
North Dakota,Slope,399,364,52.29357798,47.70642202,38087
North Dakota,Stark,16051,14946,51.78243056,48.21756944,38089
North Dakota,Steele,995,908,52.28586442,47.71413558,38091
North Dakota,Stutsman,10758,10159,51.43184969,48.56815031,38093
North Dakota,Towner,1107,1085,50.50182482,49.49817518,38095
North Dakota,Traill,4079,3958,50.75276845,49.24723155,38097
North Dakota,Walsh,5460,5207,51.18590044,48.81409956,38099
North Dakota,Ward,35487,32257,52.38397496,47.61602504,38101
North Dakota,Wells,2006,1951,50.69497094,49.30502906,38103
North Dakota,Williams,19043,16307,53.8698727,46.1301273,38105
Ohio,Adams,13750,13974,49.59601789,50.40398211,39001
Ohio,Allen,51787,50876,50.44368468,49.55631532,39003
Ohio,Ashland,26466,27279,49.24365057,50.75634943,39005
Ohio,Ashtabula,49141,48352,50.40464444,49.59535556,39007
Ohio,Athens,32768,33050,49.78577289,50.21422711,39009
Ohio,Auglaize,22885,22919,49.96288534,50.03711466,39011
Ohio,Belmont,34507,32998,51.11769499,48.88230501,39013
Ohio,Brown,21616,21986,49.57570754,50.42429246,39015
Ohio,Butler,187579,194799,49.05590803,50.94409197,39017
