state,county,% Age 0 to 29 years,% Age 30 to 39,% Age 40 to 49 years,% Age 50 to 59 years,% Age 60 to 69 years,% Age 70 to 79,% Age 80 to 85+,fips
Mississippi,Prentiss,39.24155639,11.74007505,11.58206597,13.03969978,11.47540984,8.196721311,4.724471657,28117
Mississippi,Quitman,38.71791235,10.39568855,12.53722876,13.88455538,12.53722876,7.885406325,4.041979861,28119
Mississippi,Rankin,37.86630453,14.44750556,13.86726618,12.61647022,10.94332757,6.807578849,3.451547088,28121
Mississippi,Scott,41.77890904,11.97369817,12.18934493,12.7479054,11.10050553,6.628486584,3.581150352,28123
Mississippi,Sharkey,37.12588531,10.87502856,10.37240119,14.64473384,14.30203336,7.539410555,5.140507197,28125
Mississippi,Simpson,38.50810972,11.63390388,11.92540549,13.33059272,12.71769191,7.818222588,4.066073698,28127
Mississippi,Smith,37.18910136,11.02362205,11.84851894,13.31083615,12.96712911,8.836395451,4.82439695,28129
Mississippi,Stone,41.411551,11.56702463,11.7967623,12.84393867,12.09061281,7.282149917,3.007960677,28131
Mississippi,Sunflower,41.36778706,14.26850593,12.56654362,12.53157179,10.64697882,5.451719448,3.166893336,28133
Mississippi,Tallahatchie,39.61535712,14.59927075,12.76899979,11.96825624,11.00307428,6.191463502,3.853578323,28135
Mississippi,Tate,40.84634375,11.77718279,11.35644494,13.33495601,11.62418721,7.597621614,3.463263674,28137
Mississippi,Tippah,40.15912707,11.52989316,12.26642419,13.55308025,11.32984769,7.679017959,3.482609684,28139
Mississippi,Tishomingo,35.43744217,10.88722114,12.40875912,14.0947877,12.98961653,9.447928447,4.734244885,28141
Mississippi,Tunica,45.20313757,13.73692679,11.81617056,11.37369268,10.49879324,4.94770716,2.423572003,28143
Mississippi,Union,39.59658813,12.31559813,12.88890443,12.64769629,11.07110396,7.41103265,4.069076418,28145
Mississippi,Walthall,37.18631179,11.55893536,11.95990321,12.64431386,13.10750086,8.316626339,5.226408572,28147
Mississippi,Warren,38.86217949,12.09935897,11.95859321,13.4009009,12.91796604,7.209372834,3.551628552,28149
Mississippi,Washington,41.3665313,11.60153563,10.99571711,13.05283714,13.02398864,6.621840534,3.337549653,28151
Mississippi,Wayne,39.78224456,11.52330279,11.62183466,13.42496798,11.83860479,7.621440536,4.18760469,28153
Mississippi,Webster,37.51532489,12.20882714,11.47323253,14.29301185,12.34164283,8.050674295,4.117286473,28155
Mississippi,Wilkinson,37.51137398,13.93312102,10.7711556,13.38717015,13.28480437,6.949499545,4.162875341,28157
Mississippi,Winston,36.39966969,11.56619873,11.95706028,12.92595651,13.50399119,8.521882742,5.125240848,28159
Mississippi,Yalobusha,36.42672692,10.60361524,12.13686249,13.17785668,14.28340865,8.933182699,4.438347321,28161
Mississippi,Yazoo,39.22401586,18.0579156,12.51062022,11.44505806,9.607759841,5.678278108,3.476352308,28163
Missouri,Adair,51.81735664,9.301866688,8.627017641,10.30822053,9.562334741,6.499861873,3.883341884,29001
Missouri,Andrew,36.05952178,11.88163798,12.24512978,13.90924064,13.3299256,8.082012836,4.49253138,29003
Missouri,Atchison,31.61864243,9.901373042,11.54515568,14.00116032,14.09785341,12.29936183,6.536453297,29005
Missouri,Audrain,37.50245358,12.85282456,12.20900561,12.92741334,12.3935147,7.670867193,4.443921014,29007
Missouri,Barry,36.17566739,10.42746475,11.30524438,14.05840718,13.86055844,9.466087053,4.706570808,29009
Missouri,Barton,37.14188846,10.82386845,10.65434819,13.40057637,13.46838447,9.05238176,5.458552297,29011
Missouri,Bates,36.5502451,11.62990196,11.23161765,14.21568627,12.89828431,8.272058824,5.202205882,29013
Missouri,Benton,26.84407096,8.13362382,9.803921569,14.8563129,19.28104575,14.37389771,6.707127295,29015
Missouri,Bollinger,33.6099926,10.84723478,12.14561591,15.2354343,14.42189169,9.162626346,4.577204372,29017
Missouri,Boone,47.96311214,13.24685425,10.68803644,10.63248243,9.645287631,4.991528013,2.832699092,29019
Missouri,Buchanan,39.09518917,13.52248479,11.74086326,13.14312811,11.57715279,6.750516535,4.170665342,29021
Missouri,Butler,37.56654706,12.01482211,11.63723352,13.14993316,12.47684045,8.248317268,4.906306433,29023
Missouri,Caldwell,37.27492314,10.51822574,11.48440931,14.09749671,13.12033377,8.421168204,5.083443127,29025
Missouri,Callaway,38.35238032,12.84278999,12.07199982,14.02793557,12.12323732,6.977210452,3.604446524,29027
Missouri,Camden,28.05631343,9.444505075,9.918149078,14.86412747,18.91301975,13.57852232,5.225362872,29029
Missouri,Cape Girardeau,42.07331784,12.00716163,10.85672927,12.04017625,11.59193935,6.886086879,4.544588778,29031
Missouri,Carroll,36.28045293,10.14525906,11.75797781,13.5537001,12.92462541,9.790689695,5.547294979,29033
Missouri,Carter,36.12487611,10.53848695,11.74430129,14.12289395,14.17244797,8.952758507,4.344235216,29035
Missouri,Cass,37.7917945,12.2634678,12.60647522,13.96326009,11.71370315,7.462316825,4.198982411,29037
Missouri,Cedar,36.15954818,9.615248853,10.59654077,12.9897635,14.28873985,10.3918108,5.958348041,29039
Missouri,Chariton,34.38464636,9.730237552,10.25365723,13.72970071,14.72285599,9.783921621,7.39498054,29041
Missouri,Christian,38.76044744,13.89811802,13.04737707,12.60016325,11.18839313,7.125530276,3.379970799,29043
Missouri,Clark,35.10669395,10.42092955,11.13709442,15.17100263,13.87021339,8.535515931,5.758550132,29045
Missouri,Clay,39.38708826,14.53169078,13.32981552,12.78996611,10.55425892,6.222068882,3.185111522,29047
Missouri,Clinton,36.54127992,11.52418173,12.21299463,14.5481192,12.85784074,7.669760625,4.645823156,29049
Missouri,Cole,37.78321788,13.54367415,12.353508,13.35746653,11.9029637,7.124068962,3.935100786,29051
Missouri,Cooper,38.71499176,12.34448674,11.28216781,13.21365676,12.02635914,7.680509004,4.737828779,29053
Missouri,Crawford,35.88930167,11.14914221,11.38289435,14.65125016,13.44074801,8.970238344,4.516425262,29055
Missouri,Dade,31.97251949,10.3316158,11.32249967,14.32157484,15.95983617,10.00132118,6.090632844,29057
Missouri,Dallas,36.06968142,10.59539434,10.8698246,14.37775922,14.33599809,8.835461162,4.91588116,29059
Missouri,Daviess,38.72248286,9.900156382,11.15120895,12.58270179,13.44881511,9.479129075,4.715505834,29061
Missouri,DeKalb,33.38875693,15.37608868,14.88519398,13.89548694,10.75217736,6.619160728,5.083135392,29063
Missouri,Dent,34.27886795,11.15212745,10.82831423,14.57807137,13.7879671,9.643157827,5.731494074,29065
Missouri,Douglas,32.64039483,10.43146639,10.30434457,13.90862185,15.97995962,10.89508712,5.840125626,29067
Missouri,Dunklin,39.22441627,10.76028957,11.64055331,13.06121062,12.22513,8.269041226,4.819359005,29069
Missouri,Franklin,36.89784894,11.96006559,11.52406675,15.14227838,12.73849715,7.718722871,4.018520305,29071
Missouri,Gasconade,33.18599116,10.54063244,10.73784427,14.71608296,14.67528052,9.792587555,6.351581095,29073
Missouri,Gentry,38.2015691,11.3910682,10.63669282,13.15630658,12.08509354,8.011466506,6.517803259,29075
Missouri,Greene,42.14124958,12.76055672,11.07997657,11.78050376,10.82408717,7.065219253,4.348406943,29077
Missouri,Grundy,38.56163002,10.92394594,9.663102683,12.668953,12.45713133,9.279806334,6.445430704,29079
Missouri,Harrison,36.02329451,10.86284763,10.12598051,13.00213929,13.70335156,9.365343475,6.917043024,29081
Missouri,Henry,34.5814978,11.3160793,10.86637298,14.11527166,13.89500734,9.999082232,5.226688693,29083
Missouri,Hickory,25.97539173,8.15017352,9.254390577,14.76495951,18.69807551,16.04795457,7.10905458,29085
Missouri,Holt,31.01725704,9.854677566,11.55767484,14.85013624,15.09990917,9.877384196,7.742960945,29087
Missouri,Howard,39.31143336,11.52214659,9.933905495,12.95255006,13.34714413,7.803097563,5.129722798,29089
Missouri,Howell,37.82812656,11.43577203,11.59297335,12.88551752,12.53119074,8.70346342,5.022956383,29091
Missouri,Iron,33.08440601,11.00520782,12.16468507,14.64085683,14.53276997,9.246339786,5.325734499,29093
Missouri,Jackson,40.00202768,14.23447145,11.7591285,12.91647806,11.12497805,6.262681938,3.700234326,29095
Missouri,Jasper,41.47186578,13.21910541,11.90026195,11.93341954,10.79860075,6.743426506,3.93332007,29097
Missouri,Jefferson,36.94232595,13.40601836,12.92016385,14.87784548,12.24799084,6.688745559,2.916909965,29099
Missouri,Johnson,49.57131141,12.21389697,9.509431149,10.93528666,9.201893685,5.528218892,3.039961232,29101
Missouri,Knox,35.85001267,9.652900937,10.64099316,14.21332658,13.42791994,10.46364327,5.751203446,29103
Missouri,Laclede,38.24657688,11.77722398,11.82202559,13.81009716,11.97323104,8.125892532,4.244952818,29105
Missouri,Lafayette,36.5697282,11.43321676,11.97005951,14.1419719,12.50383459,8.163077489,5.218111541,29107
Missouri,Lawrence,38.62196616,11.56443077,11.81209103,13.35279856,11.65306708,7.972053495,5.023592899,29109
Missouri,Lewis,39.85794013,10.96905124,10.3805175,13.49568747,11.85185185,8.36123795,5.083713851,29111
Missouri,Lincoln,40.5384322,13.21811185,12.04798391,14.22702215,11.26269805,5.87490899,2.830842839,29113
Missouri,Linn,36.8198056,10.49264767,10.8332641,13.58311872,13.63296502,9.04710476,5.591094126,29115
Missouri,Livingston,35.55394163,13.53492671,12.96051763,12.64360227,11.2835072,8.219992077,5.803512479,29117
Missouri,Macon,35.1877516,10.5193691,11.33768891,13.17890847,13.54847225,10.13660661,6.091203062,29121
Missouri,Madison,36.62618969,11.1339022,12.15129636,13.7676403,12.94716114,8.590416803,4.783393502,29123
Missouri,Maries,32.95700764,10.73098415,11.74592314,15.57760292,14.22054966,9.533584217,5.234348272,29125
Missouri,Marion,38.83254057,11.93340795,11.51021265,12.91620034,12.40906547,7.453133744,4.945439284,29127
Missouri,McDonald,39.99480024,11.90311119,12.34509056,14.10867493,11.38746858,7.093335644,3.167518849,29119
Missouri,Mercer,36.39110135,9.72260368,10.4641582,13.26558638,14.80362538,8.486679484,6.866245537,29129
Missouri,Miller,36.69876855,11.95532049,11.41853489,13.69197979,13.33280707,8.387275024,4.515314177,29131
Missouri,Mississippi,36.45770846,13.03239352,13.35482903,13.54229154,11.24775045,8.25584883,4.109178164,29133
Missouri,Moniteau,39.13528937,13.80807642,13.05129955,12.65430184,10.39017431,6.860616587,4.10024192,29135
Missouri,Monroe,33.22945522,10.3531856,10.79178209,14.20821791,15.16620499,10.28393352,5.967220683,29137
Missouri,Montgomery,34.2292353,10.85486388,11.37506503,14.87775273,13.93272065,8.765389284,5.964973123,29139
Missouri,Morgan,34.69888987,9.888004716,9.86835642,13.97485018,15.41408783,10.89497986,5.260831123,29141
Missouri,New Madrid,36.33209991,11.23381129,12.03168363,14.11887142,13.14176688,8.48172988,4.660037003,29143
Missouri,Newton,37.96725363,11.58136821,11.75985995,13.78162222,12.36055332,8.323893866,4.225448804,29145
Missouri,Nodaway,50.45283357,10.0071736,8.590387374,10.56312769,9.505021521,6.321736011,4.55972023,29147
Missouri,Oregon,34.19979129,9.553173323,10.52082345,14.80884167,14.49577839,10.90029409,5.52129779,29149
Missouri,Osage,37.62578387,11.25856789,12.30858976,14.67113898,11.97316611,7.583491323,4.579262068,29151
Missouri,Ozark,28.30209604,8.617056671,10.02550737,14.62792503,18.40967062,13.35255628,6.665187978,29153
Missouri,Pemiscot,39.98279253,11.23402163,11.64577188,13.28048181,12.20501475,7.460668633,4.191248771,29155
Missouri,Perry,37.38903394,11.32114883,12.29765013,14.08877285,12.88772846,7.315926893,4.699738903,29157
Missouri,Pettis,39.80301819,12.89784213,11.05260684,13.04122984,11.71077994,6.809740962,4.684782098,29159
Missouri,Phelps,43.68461057,11.38558526,10.29464366,12.22838237,10.95859787,7.176070822,4.272109452,29161
Missouri,Pike,37.44595763,13.04042369,12.34868137,13.33225249,11.68936446,7.879377432,4.263942931,29163
Missouri,Platte,38.59202797,14.04087974,13.49614021,13.29999514,11.04529786,6.416468418,3.109190659,29165
Missouri,Polk,41.5577156,10.77916835,10.97170895,12.78842272,11.31331325,8.052544952,4.537126176,29167
Missouri,Pulaski,53.46252932,15.27665628,9.783904333,8.713038797,6.653977775,4.014303841,2.095589649,29169
Missouri,Putnam,33.92894682,9.985284843,10.32163128,13.79020391,14.46289678,10.78410763,6.726928737,29171
Missouri,Ralls,32.73599687,10.65413239,12.34821778,14.98237368,15.08029769,9.939287113,4.259694477,29173
Missouri,Randolph,37.96389775,13.16884061,12.94269677,13.26172112,11.25873279,7.184105318,4.220005654,29175
Missouri,Ray,35.84320238,11.23104488,12.0307652,14.95870297,13.18883014,8.456059083,4.291395359,29177
Missouri,Reynolds,31.2120243,10.66517429,11.60857051,15.28621682,14.55068756,10.32938919,6.34793732,29179
Missouri,Ripley,35.52719946,11.1334975,11.90955899,13.83478845,13.55868965,9.126184613,4.910081337,29181
Missouri,Saline,39.49333916,11.65756715,11.10722865,12.81065735,12.01572396,7.975540511,4.939943219,29195
Missouri,Schuyler,39.83474668,9.676016525,10.85018482,13.3072407,11.98086541,8.89323766,5.457708197,29197
Missouri,Scotland,43.83809907,10.39065646,9.987917841,12.06202175,10.73298429,7.631896899,5.356423681,29199
Missouri,Scott,38.49394144,11.86229133,11.73487961,13.46403869,12.14051693,7.956732019,4.347599979,29201
Missouri,Shannon,33.76480645,10.23323971,10.40420076,15.43534009,14.54390035,10.5507388,5.067773843,29203
Missouri,Shelby,36.01652893,11.9338843,10.16528926,13.48760331,13.65289256,8.710743802,6.033057851,29205
Missouri,St. Charles,37.8040593,13.96856572,12.72126499,13.94075885,11.35922962,6.618534904,3.587586615,29183
Missouri,St. Clair,30.87812666,9.558275679,10.526876,14.18839808,15.44438531,12.04896221,7.354976051,29185
Missouri,St. Francois,36.8844839,14.04666227,13.23996881,13.27295628,11.28171295,7.26923769,4.004978108,29187
Missouri,St. Louis,37.07566616,12.63951371,11.66002137,13.63535601,12.60420585,7.51094594,4.874290959,29189
Missouri,St. Louis city,38.93170606,16.70959391,11.46685687,12.63216637,11.54775821,5.437230466,3.274688117,29510
Missouri,Ste. Genevieve,34.85576923,10.97942755,11.20863148,15.32871199,14.56283542,8.156305903,4.908318426,29186
Missouri,Stoddard,35.70156817,11.74758611,12.31596247,13.34314867,12.71656509,8.775594056,5.39957543,29207
Missouri,Stone,26.26854389,8.198683423,10.18299789,14.72172352,19.70770733,14.78786733,6.132476613,29209
Missouri,Sullivan,35.9106253,10.14306382,12.85966886,14.56357499,12.60247549,8.808873172,5.111718373,29211
Missouri,Taney,36.65222373,10.99692043,11.10076631,12.89837427,13.4963833,9.938766741,4.916565208,29213
Missouri,Texas,34.7659458,11.72421884,11.32532947,14.07062688,13.35106175,9.162723398,5.600093856,29215
Missouri,Vernon,38.12353858,10.76578332,11.15062354,13.63016368,12.86048324,8.28624318,5.183164458,29217
Missouri,Warren,37.16977327,11.65048544,11.43153467,14.96931808,12.67897785,8.167439717,3.932470975,29219
Missouri,Washington,36.44709939,12.03944995,13.27426532,14.36074249,12.74505873,7.621376739,3.512007377,29221
Missouri,Wayne,31.70248438,10.28806584,10.76817558,15.79027587,14.88340192,11.13397348,5.433622923,29223
Missouri,Webster,41.1848935,12.21969368,12.12252934,13.00979314,10.90797515,7.021401723,3.533713467,29225
Missouri,Worth,32.45098039,9.901960784,9.215686275,15,15.14705882,9.901960784,8.382352941,29227
Missouri,Wright,38.29034715,10.81184024,10.6921319,13.4835129,12.85232343,8.934595712,4.935248667,29229
Montana,Beaverhead,37.79242875,10.03828158,9.825606125,12.27137388,14.68524032,10.22968949,5.157379838,30001
Montana,Big Horn,48.56050382,11.93582246,9.641625431,11.48597991,10.31638926,5.465587045,2.594092068,30003
Montana,Blaine,44.6305274,11.95827824,10.07786103,12.44307331,10.41574849,6.596151021,3.878360511,30005
Montana,Broadwater,30.87921118,10.15612161,11.33935908,15.3820871,16.92686935,10.68200493,4.634346754,30007
Montana,Carbon,26.92738473,10.62161658,11.47097256,15.34440918,18.73249953,11.27496733,5.628150084,30009
Montana,Carter,31.66397415,11.55088853,6.946688207,14.53957997,17.44749596,9.935379645,7.915993538,30011
Montana,Cascade,39.47797117,12.70408976,10.09394559,12.57425621,12.42849969,7.869627525,4.851610058,30013
Montana,Chouteau,36.205396,11.73194082,10.7745866,12.77632724,15.28285466,8.076588338,5.152306353,30015
Montana,Custer,35.49110996,12.66183325,10.8751942,13.72345935,13.80113931,7.966511307,5.480752632,30017
Montana,Daniels,31.42530052,11.104751,9.387521465,12.24957069,16.88609044,9.502003434,9.44476245,30019
Montana,Dawson,36.50921659,11.83179724,11.03686636,13.16820276,14.30875576,7.384792627,5.760368664,30021
Montana,Deer Lodge,28.86868908,10.84218596,12.48494141,15.32143248,17.27083561,10.00985653,5.20205892,30023
Montana,Fallon,39.41780822,12.02054795,11.13013699,12.2260274,13.80136986,6.678082192,4.726027397,30025
Montana,Fergus,32.40349141,11.13110771,10.80716278,13.2817421,15.74732296,10.61819491,6.010978134,30027
Montana,Flathead,34.79325407,12.54186825,11.82300746,13.26758467,15.15973596,8.476485221,3.938064364,30029
Montana,Gallatin,44.79781186,14.82802388,11.60838786,10.60817333,10.34895777,5.326432836,2.482212449,30031
Montana,Garfield,33.75394322,12.61829653,10.48895899,11.35646688,16.32492114,10.56782334,4.889589905,30033
Montana,Glacier,47.17392886,12.74459882,10.1549429,12.23539681,9.907616207,5.128391649,2.655124754,30035
Montana,Golden Valley,31.96125908,10.16949153,8.716707022,14.16464891,18.40193705,10.2905569,6.295399516,30037
Montana,Granite,25.01480166,8.910597987,9.739490823,15.63055062,20.36708111,14.23919479,6.098283008,30039
Montana,Hill,44.30170674,12.58334863,10.09971249,11.12742399,11.89820762,6.233559675,3.756040864,30041
Montana,Jefferson,30.74315946,10.32487394,12.20137224,15.55757626,18.31859139,9.729685046,3.124741671,30043
Montana,Judith Basin,28.43237705,9.170081967,9.784836066,16.8545082,17.11065574,12.60245902,6.045081967,30045
Montana,Lake,36.22809917,10.59834711,10.17190083,12.93553719,15.23966942,10.14545455,4.680991736,30047
Montana,Lewis and Clark,35.3944687,12.98544396,11.35371179,13.83551674,14.62445415,7.800582242,4.005822416,30049
Montana,Liberty,35.14403292,12.05761317,10,13.41563786,14.27983539,7.983539095,7.119341564,30051
Montana,Lincoln,27.2759422,9.078508639,10.14954026,14.73173689,19.95049005,13.28180257,5.531979388,30053
Montana,Madison,26.63093066,12.14644161,9.774178832,13.60629562,19.93613139,12.68248175,5.223540146,30057
Montana,McCone,32,9.850746269,9.552238806,13.73134328,17.07462687,10.62686567,7.164179104,30055
Montana,Meagher,28.88531618,9.056806002,10.0750268,12.05787781,20.04287245,13.18327974,6.698821008,30059
Montana,Mineral,27.20111214,9.499536608,9.430027804,15.10658017,19.85634847,13.04448563,5.861909175,30061
Montana,Missoula,41.24049802,14.25107963,11.27358133,11.42931704,11.8072918,6.853212785,3.145019404,30063
Montana,Musselshell,28.8970114,9.159320576,10.77187702,14.70651473,20.12470436,10.96538379,5.375188132,30065
Montana,Park,28.79421606,12.39244742,12.61352772,14.90798279,16.77222753,9.894837476,4.624760994,30067
Montana,Petroleum,29.04483431,9.161793372,9.941520468,16.37426901,16.56920078,12.08576998,6.822612086,30069
Montana,Phillips,35.51791851,9.671084929,9.032891507,15.56210113,14.85027,8.8365243,6.529209622,30071
Montana,Pondera,37.82652378,11.15204287,9.946416611,13.27863362,13.63027461,8.004018754,6.162089752,30073
Montana,Powder River,29.37062937,8.741258741,9.207459207,15.96736597,18.70629371,10.66433566,7.342657343,30075
Montana,Powell,29.56371986,13.18886338,13.61940299,15.77210103,14.39437428,8.840413318,4.621125144,30077
Montana,Prairie,26.40294388,8.739650414,11.22355106,11.77552898,20.14719411,13.79944802,7.911683533,30079
Montana,Ravalli,29.98007968,10.28444362,11.03724636,14.08551839,17.38395256,11.91049754,5.318261836,30081
Montana,Richland,39.81489966,13.11280125,11.66498671,13.35104921,12.12315587,6.515165399,3.417941904,30083
Montana,Roosevelt,49.10028031,12.69554209,9.684419929,11.1764174,10.21792205,4.376525907,2.748892305,30085
Montana,Rosebud,43.30795542,10.71389165,10.65872228,12.53448086,12.74412446,6.675493766,3.365331568,30087
Montana,Sanders,26.60418777,8.392434988,9.667342114,13.72847011,21.32725431,14.27727119,6.003039514,30089
Montana,Sheridan,31.39602804,13.11331776,9.988317757,13.46378505,16.93925234,8.235981308,6.863317757,30091
Montana,Silver Bow,38.49627068,11.50230046,10.47352328,13.1769211,13.60843597,8.078758609,4.663789901,30093
Montana,Stillwater,32.12712398,9.618208517,11.88378435,14.71575414,17.39039228,10.10069226,4.164044472,30095
Montana,Sweet Grass,31.80592992,9.110512129,10.9703504,13.18059299,16.14555256,11.67115903,7.115902965,30097
Montana,Teton,36.04349237,10.79195067,9.88315482,13.74553716,13.30736774,9.380071405,6.848425836,30099
Montana,Toole,34.61776221,13.20832475,11.74531218,14.73315475,13.41438286,7.109004739,5.172058521,30101
Montana,Treasure,30.04418262,11.19293078,5.743740795,13.84388807,18.40942563,12.96023564,7.805596465,30103
Montana,Valley,34.71830039,10.58222402,10.27295953,13.43283582,15.18085249,8.619066828,7.193760925,30105
Montana,Wheatland,38.37209302,8.363148479,11.18067979,9.794275492,16.05545617,10.33094812,5.903398927,30107
Montana,Wibaux,32.49516441,11.31528046,9.090909091,14.70019342,16.344294,9.090909091,6.963249516,30109
Montana,Yellowstone,38.48454761,13.632702,11.67250542,12.65978506,12.17082873,7.136389467,4.243241724,30111
Nebraska,Adams,40.82701279,11.10088541,10.6629431,12.57973406,12.48135572,7.508489099,4.839579829,31001
Nebraska,Antelope,35.51136364,10.38510101,9.343434343,13.62058081,14.31502525,9.674873737,7.149621212,31003
Nebraska,Arthur,39.35483871,10.96774194,11.61290323,9.892473118,13.5483871,8.817204301,5.806451613,31005
Nebraska,Banner,35.75342466,10.82191781,6.712328767,13.83561644,17.67123288,10.4109589,4.794520548,31007
Nebraska,Blaine,34.66386555,7.773109244,8.193277311,16.38655462,16.59663866,10.29411765,6.092436975,31009
Nebraska,Boone,35.52204619,10.28822294,9.123878603,13.9912197,14.27753388,8.703951136,8.093147547,31011
Nebraska,Box Butte,38.19160787,11.38135908,11.21425919,11.9012254,14.89974007,7.649461567,4.762346825,31013
Nebraska,Boyd,30.02557545,8.286445013,8.849104859,14.47570332,16.8286445,12.32736573,9.207161125,31015
Nebraska,Brown,32.45879583,8.678102926,11.09989909,13.58896737,15.80894719,10.46081399,7.904473596,31017
Nebraska,Buffalo,45.43384057,13.10692331,10.55527562,10.76085861,10.45651517,5.883301421,3.803285297,31019
Nebraska,Burt,33.89334155,10.49630086,10.0647349,13.56350185,14.79654747,9.586929716,7.59864365,31021
Nebraska,Butler,35.57954828,10.97046414,10.7719037,14.63142219,13.66344006,8.078927774,6.304293869,31023
Nebraska,Cass,35.957032,11.99204863,12.35521236,15.1152567,13.25738751,7.217401277,4.105661531,31025
Nebraska,Cedar,36.97608335,9.969216197,9.756097561,13.75799195,13.98295051,8.465545821,7.09211461,31027
Nebraska,Chase,36.91224541,10.88760372,11.36535077,12.62257983,13.2009052,8.24742268,6.763892381,31029
Nebraska,Cherry,35.53202569,11.43898629,11.21333102,12.49783024,13.62610658,9.234507898,6.45721229,31031
Nebraska,Cheyenne,35.99355532,12.48120301,11.61117078,13.55531686,13.03974221,7.604726101,5.714285714,31033
Nebraska,Clay,37.12584487,10.89475378,10.47634374,13.59832636,13.82362407,8.513035082,5.568072095,31035
Nebraska,Colfax,43.67245658,14.10715927,11.5706277,11.83714732,9.613087032,5.183347119,4.016174984,31037
Nebraska,Cuming,37.39373602,10.39149888,9.921700224,13.31096197,12.5950783,8.70246085,7.684563758,31039
Nebraska,Custer,36.1900369,10.53505535,10.72878229,13.25645756,13.46863469,9.003690037,6.817343173,31041
Nebraska,Dakota,44.88871185,12.76203754,10.95453866,12.323856,9.834188119,5.970223572,3.266444256,31043
Nebraska,Dawes,45.9155576,9.660394676,8.478659936,11.11748508,11.50757228,7.652592933,5.667737494,31045
Nebraska,Dawson,42.06841284,12.24007761,11.51883251,11.32903117,11.47665444,7.018431819,4.348559619,31047
Nebraska,Deuel,31.06849315,10.46575342,10.63013699,15.94520548,15.28767123,10.46575342,6.136986301,31049
Nebraska,Dixon,38.16780522,10.40462428,10.86004554,12.75179541,14.29322123,8.688036434,4.834471886,31051
Nebraska,Dodge,38.95789731,11.687641,10.98094643,12.87814955,11.76918268,7.898670871,5.827512163,31053
Nebraska,Douglas,42.49541349,15.12983347,11.93903472,11.89387525,10.12736382,5.38385549,3.030623765,31055
Nebraska,Dundy,31.29943503,10.11299435,11.8079096,13.16384181,16.21468927,9.491525424,7.90960452,31057
Nebraska,Fillmore,32.25981545,11.97756468,10.11398589,15.4333273,14.23918943,8.594174055,7.381943188,31059
Nebraska,Franklin,30.4995038,8.997684419,9.758518028,14.29043996,16.63910023,11.71022163,8.104531922,31061
Nebraska,Frontier,35.08435583,9.81595092,10.31441718,12.00153374,15.83588957,9.930981595,7.016871166,31063
Nebraska,Furnas,34.37963945,9.183457052,10.60445387,12.66171792,15.41887593,10.79533404,6.956521739,31065
Nebraska,Gage,34.51821523,11.23621644,11.34322803,14.53496487,13.48345973,8.384125064,6.49979063,31067
Nebraska,Garden,29.94201371,10.2266737,9.014232999,14.54928835,15.70901423,11.96626252,8.592514497,31069
Nebraska,Garfield,30.34725717,8.505284348,9.511826875,13.53799698,16.60795169,11.32360342,10.16607952,31071
Nebraska,Gosper,32.46492986,11.42284569,9.819639279,14.27855711,14.72945892,9.468937876,7.815631263,31073
Nebraska,Grant,34.09090909,12.42424242,8.484848485,15,15.45454545,10.45454545,4.090909091,31075
Nebraska,Greeley,34.12563667,10.48387097,9.125636672,13.75212224,13.70967742,9.762308998,9.040747029,31077
Nebraska,Hall,42.33609817,13.05858101,11.73405619,12.21289788,10.49231419,6.244420277,3.921632282,31079
Nebraska,Hamilton,37.4137931,11.18534483,11.20689655,13.08189655,13.23275862,8.200431034,5.67887931,31081
Nebraska,Harlan,32.07880035,8.732725669,10.17347839,14.20170538,16.31872979,11.05557189,7.438988533,31083
Nebraska,Hayes,34.38864629,9.279475983,6.441048035,12.99126638,16.92139738,10.15283843,9.825327511,31085
Nebraska,Hitchcock,32.92943692,11.65359943,10.04989309,12.50890948,15.64504633,9.871703493,7.341411262,31087
Nebraska,Holt,36.8343486,10.41461977,9.353507565,14.00078601,14.35449008,8.793476125,6.248771861,31089
Nebraska,Hooker,32.69794721,8.651026393,10.11730205,8.944281525,17.30205279,11.58357771,10.70381232,31091
Nebraska,Howard,35.82251082,10.82251082,11.30179344,13.62090291,13.11069882,8.967223253,6.354359926,31093
Nebraska,Jefferson,33.02804002,10.55375511,10.63829787,13.49866141,15.52768776,9.511061012,7.24249683,31095
Nebraska,Johnson,33.32684067,14.64744838,12.27113362,13.79041683,12.46591352,7.499026101,5.99922088,31097
Nebraska,Kearney,37.5,11.43031785,11.50672372,13.38630807,12.46943765,8.144865526,5.562347188,31099
Nebraska,Keith,30.71936168,9.973818726,10.12342601,14.72384989,15.98304451,11.86884428,6.607654906,31101
Nebraska,Keya Paha,28.88888889,8.148148148,8.148148148,14.56790123,16.04938272,12.83950617,11.35802469,31103
Nebraska,Kimball,33.49917081,10.1713654,10.06080708,14.12382532,13.95798784,10.97291321,7.213930348,31105
Nebraska,Knox,35.56241834,9.300391971,9.264758285,13.05380687,14.94239221,9.597339351,8.27889298,31107
Nebraska,Lancaster,45.18488868,13.22934265,11.27833531,10.86134295,10.46168587,5.720643486,3.263761063,31109
Nebraska,Lincoln,36.72303538,12.33764388,11.89427313,12.52522382,13.40059685,7.81583061,5.303396334,31111
Nebraska,Logan,34.84646195,10.68090788,11.61548732,12.55006676,15.62082777,9.479305741,5.20694259,31113
